attachment_object_id,attachment_url,cache_status,classification_reason,common_neutral_fields,disclosure_id,extracted_observations,filename,final_classification,first_north_markers,local_path,main_market_markers,provenance_verification,publication_timestamp,report_month,sha256,sheet_names
b45180fda153d84ef01184cf76b3699672e48e9e1b642e846e355fc78d3a2060,https://attachment.news.eu.nasdaq.com/a3a984e9f243f134b577a157aac58f738,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,857726,345,Equity Trading by Company and Instrument - First North 1809.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/b4/b45180fda153d84ef01184cf76b3699672e48e9e1b642e846e355fc78d3a2060.xls,,PASS,2018-10-04 15:34:07,2018-09,3607aea854ca186217c849703071edb1130966fa25f59fc9c08f40dd9514e1ca,Contents|Company Trading Overview|Instrument Trading Details
93daf262eeac8803516315579cb431db7c461637b16e5841c097579c486d1748,https://attachment.news.eu.nasdaq.com/a8f7cec25d6a1d9e7ee1fcb019f67985e,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,861666,346,Equity Trading by Company and Instrument - First North 1810.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/93/93daf262eeac8803516315579cb431db7c461637b16e5841c097579c486d1748.xls,,PASS,2018-11-02 10:50:20,2018-10,7365a43748110302c7748ebf0dba0b4b0ee8fa8f0e69697819625e8a88ac8ab1,Contents|Company Trading Overview|Instrument Trading Details
5279393aa791809c087888e28085d82d6ff868c1268b5d8eee2565eeb218c7c1,https://attachment.news.eu.nasdaq.com/a90bc3097968bb0641fc83c8522e6d981,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,866980,353,Equity Trading by Company and Instrument - First North 1811.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/52/5279393aa791809c087888e28085d82d6ff868c1268b5d8eee2565eeb218c7c1.xls,,PASS,2018-12-06 12:09:38,2018-11,86571406689fab00bc617ae4b399701c6ab11f52cd3450034776f00bb177664d,Contents|Company Trading Overview|Instrument Trading Details
96c1c70cbdc16682c56dff64d5ff8ee4a2983e040277c942f90dee814f00f451,https://attachment.news.eu.nasdaq.com/a7495f2d5cf5194fea29ac49867b90355,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,870456,357,Equity Trading by Company and Instrument - First North 1812.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/96/96c1c70cbdc16682c56dff64d5ff8ee4a2983e040277c942f90dee814f00f451.xls,,PASS,2019-01-04 12:41:17,2018-12,a2a4a51aa0c1d73f4587ca00f112f435b6dc9c07959a964ddbc8435d2422cbb0,Contents|Company Trading Overview|Instrument Trading Details
a224999c69b2e5101533be3bd1ae10ca8e3fd12ba05c91d1d89ffc9ce2d1e2bb,https://attachment.news.eu.nasdaq.com/ae3d555568ed38f0adc40ca8645c56fb8,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,874482,357,Equity Trading by Company and Instrument - First North 1901.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/a2/a224999c69b2e5101533be3bd1ae10ca8e3fd12ba05c91d1d89ffc9ce2d1e2bb.xls,,PASS,2019-02-11 16:27:53,2019-01,d200a70300fe93774bdc324e409f0c807ca52a4c54637689e17d261d0243bd50,Contents|Company Trading Overview|Instrument Trading Details
1784a9dfbad9e1b6624db1e136369c957f11c68addc74d6af142ebdd4691b6d8,https://attachment.news.eu.nasdaq.com/a13a7b46684a94be371c7c14360226a4f,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,879272,358,Equity Trading by Company and Instrument - First North 1902.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/17/1784a9dfbad9e1b6624db1e136369c957f11c68addc74d6af142ebdd4691b6d8.xls,,PASS,2019-03-13 12:28:56,2019-02,9ac7184618e84e995e23a211e62d1971a70e4b8e681d972304ee3c13b9a00983,Contents|Company Trading Overview|Instrument Trading Details
114f09083d598d4d738a2f3e3c9fc0031eda98cd18ae2ca80924bacbd16b8c75,https://attachment.news.eu.nasdaq.com/ac82ca48f11ffafd9aab4004782e13ac0,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,884071,358,Equity Trading by Company and Instrument - First North 1903.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/11/114f09083d598d4d738a2f3e3c9fc0031eda98cd18ae2ca80924bacbd16b8c75.xls,,PASS,2019-04-09 15:36:58,2019-03,55c69233be60b889e79551b93c50c3bb3d88d7c3b650b9b61b867b18953ed01a,Contents|Company Trading Overview|Instrument Trading Details
eb9088f0e0272764919093c4db638c62aa7a546499bca2aa48caec5d89c9419f,https://attachment.news.eu.nasdaq.com/a0c5eea4924e27914153e17f59e0729ec,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,888387,361,Equity Trading by Company and Instrument - First North 1904.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/eb/eb9088f0e0272764919093c4db638c62aa7a546499bca2aa48caec5d89c9419f.xls,,PASS,2019-05-06 14:42:28,2019-04,734f2ea2521f3819e01a1409d018850dd6cbff542887cfddc273d5ad1c01594c,Contents|Company Trading Overview|Instrument Trading Details
d0f31129063ece8b86ec9e0f0af0875fae2b4f56e656517ef3c2cd240f6c4f4c,https://attachment.news.eu.nasdaq.com/a63f538f4810d76c0de0c888ff4002572,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,893376,364,Equity Trading by Company and Instrument - First North 1905.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/d0/d0f31129063ece8b86ec9e0f0af0875fae2b4f56e656517ef3c2cd240f6c4f4c.xls,,PASS,2019-06-10 13:19:06,2019-05,48107d2be74fb559933f64508d0d4b1aa0af6f7eeeb3b55971779c58aa85fe49,Contents|Company Trading Overview|Instrument Trading Details
b2c4504d8ea0d840adfd5fd8c8095d28e0885dbcc3816b48f9c3432d7b71b6a2,https://attachment.news.eu.nasdaq.com/a623ffe3e2e26cac1eeec352a8c52c30e,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,896806,367,Equity Trading by Company and Instrument - First North 1906.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/b2/b2c4504d8ea0d840adfd5fd8c8095d28e0885dbcc3816b48f9c3432d7b71b6a2.xls,,PASS,2019-07-12 13:15:40,2019-06,bfd1e043dd13e0f12d712b60b74a6995874b0c405522d6f77e3b6e895719d71a,Contents|Company Trading Overview|Instrument Trading Details
3075afe4a68bc558f9f79c1dfb23894857b53c312549ae041a425783246026e9,https://attachment.news.eu.nasdaq.com/add01a95604593494cecb5f1981a63dd0,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,898642,368,Equity Trading by Company and Instrument - First North 1907.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/30/3075afe4a68bc558f9f79c1dfb23894857b53c312549ae041a425783246026e9.xls,,PASS,2019-08-02 16:45:49,2019-07,b962a56c4dc9015b1e06c5eab0f5dd7414eeacd1f413ba6937d43e62f2df21fe,Contents|Company Trading Overview|Instrument Trading Details
43b9ac99e726240933cfa61b4b44abd59023a61900461aeabecd4b2e161afb71,https://attachment.news.eu.nasdaq.com/a231418197b146eb14ff96830985c7712,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,903108,367,Equity Trading by Company and Instrument - First North 1908.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/43/43b9ac99e726240933cfa61b4b44abd59023a61900461aeabecd4b2e161afb71.xls,,PASS,2019-09-11 10:56:46,2019-08,66f7c1c1a0e552e1bd53ce3f5d440845c134037115892e0e9bb0889d1ee684ff,Contents|Company Trading Overview|Instrument Trading Details
d289896c76b4c38fbe3691507316985f6cb49ac7bdc7ea69b615929dae559ba8,https://attachment.news.eu.nasdaq.com/a76eb1f6d4b52fb906d5fc7f5dc84744b,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,906297,364,Equity Trading by Company and Instrument - First North 1909.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/d2/d289896c76b4c38fbe3691507316985f6cb49ac7bdc7ea69b615929dae559ba8.xls,,PASS,2019-10-10 13:42:07,2019-09,19d58f55ca7eff169aba43ce51de0afeb80c1d5701c8c5de79a31426a9c60e2d,Contents|Company Trading Overview|Instrument Trading Details
4b4af116c9f88a304267cf80ab014b88a810f11b15af11845356ef8a0a3a81d2,https://attachment.news.eu.nasdaq.com/a5f96ff7a572d0a673ff1717fb2c05f0b,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,911552,365,Equity Trading by Company and Instrument - First North 1910.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/4b/4b4af116c9f88a304267cf80ab014b88a810f11b15af11845356ef8a0a3a81d2.xls,,PASS,2019-11-15 15:13:16,2019-10,affefd8b83f22e637c55c22343a2e5b9a0295b249bedfad30346acefc6e48c47,Contents|Company Trading Overview|Instrument Trading Details
a8ccab967a98aa0006c2d9a01af7bb410aca107de8c14bdf43baca9e1aad553b,https://attachment.news.eu.nasdaq.com/aa5a51000164ea9f17c747928c6fbc6ad,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,914486,366,Equity Trading by Company and Instrument - First North 1911.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/a8/a8ccab967a98aa0006c2d9a01af7bb410aca107de8c14bdf43baca9e1aad553b.xls,,PASS,2019-12-09 14:10:54,2019-11,3cc520128b4323878286e7505ac7fbc710a55c351406534dba72e2d972c91dff,Contents|Company Trading Overview|Instrument Trading Details
c79c2a03d9797f1cdeac4bfc1fa49fcd429f0d4b1e0cafd727f92574e2f3d27b,https://attachment.news.eu.nasdaq.com/a3fa7d4e85176343a41e456cc80b53900,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,918502,375,Equity Trading by Company and Instrument - First North 1912.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/c7/c79c2a03d9797f1cdeac4bfc1fa49fcd429f0d4b1e0cafd727f92574e2f3d27b.xls,,PASS,2020-01-21 08:49:37,2019-12,60c1ce831cbe7ed0a0e297efb482a17f1055bd5b17fb1bf1df594de6736859cc,Contents|Company Trading Overview|Instrument Trading Details
bb4351ab04b55b2bd252990e6d2f81cf774e1671f1a0b3ebadee4b6c5f2588ea,https://attachment.news.eu.nasdaq.com/aff9090f12143ddef20e666537bae4388,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,922124,375,Equity Trading by Company and Instrument - First North 2001.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/bb/bb4351ab04b55b2bd252990e6d2f81cf774e1671f1a0b3ebadee4b6c5f2588ea.xls,,PASS,2020-02-17 10:12:20,2020-01,843345689493aae062dae477f1f32827ce2fcd223ff5bbc1ab6e614e71d45195,Contents|Company Trading Overview|Instrument Trading Details
4386823a99f1dd479047778d96bb9feecc0671f083531190d04d0bdc70c6ea4a,https://attachment.news.eu.nasdaq.com/ab9eaabef4091343656823326fd8305b5,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,929782,376,Equity Trading by Company and Instrument - First North 2002.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/43/4386823a99f1dd479047778d96bb9feecc0671f083531190d04d0bdc70c6ea4a.xls,,PASS,2020-03-23 13:13:37,2020-02,f7bbef87ec7654d99fa92577fe00936a16e7ed824636d24c16ab5ab30f426f7f,Contents|Company Trading Overview|Instrument Trading Details
b58ec19979233e6d67ae394993e49e4e03bc7910fb860b5914f908d249e0e21d,https://attachment.news.eu.nasdaq.com/a4d69c64872a9b991fbb9ee57bb070eb3,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,934488,376,Equity Trading by Company and Instrument - First North 2003.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/b5/b58ec19979233e6d67ae394993e49e4e03bc7910fb860b5914f908d249e0e21d.xls,,PASS,2020-04-15 15:10:53,2020-03,3b919b2f6876b105a6d4231ad053bab53384732131f613c3cc0dac8d34faa005,Contents|Company Trading Overview|Instrument Trading Details
15c979b5b8af32b4cddbeea46a5776af66eb930e15518a50b2f55a2ab63d63b4,https://attachment.news.eu.nasdaq.com/ae2de3da920d335bd4a8b4eb728329dbb,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,941729,375,Equity Trading by Company and Instrument - First North 2004.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/15/15c979b5b8af32b4cddbeea46a5776af66eb930e15518a50b2f55a2ab63d63b4.xls,,PASS,2020-05-25 08:23:55,2020-04,fd56482e74d4d8f052cbf8bfbf857ee6119a68a9f38133461d95c7167e02a5aa,Contents|Company Trading Overview|Instrument Trading Details
c9cac2cdf7aafb06dc5383f3f7709a86c1407599b639ae790bcfc97622d855d9,https://attachment.news.eu.nasdaq.com/a94ac6c30c57549c9041c93adbacae76c,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,944431,381,Equity Trading by Company and Instrument - First North 2005.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/c9/c9cac2cdf7aafb06dc5383f3f7709a86c1407599b639ae790bcfc97622d855d9.xls,,PASS,2020-06-10 10:28:02,2020-05,12488f8937e39cff57de25ace3f569068975b669481540a32889126da51dc310,Contents|Company Trading Overview|Instrument Trading Details
7e4f37bef0e80fbf422b09eea9010c36eb0b3a990a83507c70ff429af6011b1a,https://attachment.news.eu.nasdaq.com/a2e0078b517841d6c3d249a5e1e9a92cd,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,948201,385,Equity Trading by Company and Instrument - First North 2006.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/7e/7e4f37bef0e80fbf422b09eea9010c36eb0b3a990a83507c70ff429af6011b1a.xls,,PASS,2020-07-10 14:01:09,2020-06,2cc005bef85e537e9215d862e3f44bf4b5e4feed121d496b9b88a918b8bf4345,Contents|Company Trading Overview|Instrument Trading Details
09e8201984fee1ac5e41ba296310bdcdb12edd16e38ba991733a8a62f5b4083b,https://attachment.news.eu.nasdaq.com/a131fc6dff5c25d37b77e1d0743fe1c89,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,950451,385,Equity Trading by Company and Instrument - First North 2007.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/09/09e8201984fee1ac5e41ba296310bdcdb12edd16e38ba991733a8a62f5b4083b.xls,,PASS,2020-08-05 09:42:01,2020-07,51fccbb9266634c1e14f8880f88648f0fd2e3aa07aedb74db58ddcdf1fdb084f,Contents|First North Trading Details|Company Trading |Instrument Trading Details
53fe19774ab9f0c6a65d2bfc4c33deb393c713aeb02ee99a7c0a75b6c8ef4540,https://attachment.news.eu.nasdaq.com/abc858a1d3ccda51f872bef45979166a0,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,954974,387,Equity Trading by Company and Instrument - First North 2008.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/53/53fe19774ab9f0c6a65d2bfc4c33deb393c713aeb02ee99a7c0a75b6c8ef4540.xls,,PASS,2020-09-11 16:13:21,2020-08,189b270e7c3d55cc87d49be30e1b72f8c6b33a0e10865237b340cb715b8ae1f1,Contents|First North Trading Details|Company Trading |Instrument Trading Details
83c29cd977ebcb6053e9833d5ca37f536c4920ad5a2732958f2f1c17a1b998b0,https://attachment.news.eu.nasdaq.com/a6751b0b093ffc2a38b58190ecf955f84,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,958042,392,Equity Trading by Company and Instrument - First North 2009.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/83/83c29cd977ebcb6053e9833d5ca37f536c4920ad5a2732958f2f1c17a1b998b0.xls,,PASS,2020-10-12 09:33:24,2020-09,11640e2524e65628018d139980f0fc64ffc1c8aad8c1996292423200f9e6bca1,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
dcf824ebeb9bff6e0cd31a3a4d7d33cd5e1c4fcfc09ec238e65d253c21dbeb4d,https://attachment.news.eu.nasdaq.com/a5f39a2bda62f8cca43b6f6c4a85679fb,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,962866,398,Equity Trading by Company and Instrument - First North 2010.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/dc/dcf824ebeb9bff6e0cd31a3a4d7d33cd5e1c4fcfc09ec238e65d253c21dbeb4d.xls,,PASS,2020-11-12 10:31:26,2020-10,316207a8992a023db98dd90c062480d7d42b657e0f89a1b557ff805a78351fc2,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
5ce4c7a0b8fcd4f435d893b3005b87393a89a34f7f574f25072c15d876d71fb8,https://attachment.news.eu.nasdaq.com/af50aec8c8eeb704e8a470495e7de855d,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1000310,412,Equity Trading by Company and Instrument - First North 2012.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/5c/5ce4c7a0b8fcd4f435d893b3005b87393a89a34f7f574f25072c15d876d71fb8.xls,,PASS,2021-01-13 14:58:12,2020-12,ac8209eb8bcd6308383dd87a53f90a961efa903aa582fe99a86c9d3e3c4d996c,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
58aa9686947782dbcf06a951017561959f7097a40789d518a79e23b553dc7032,https://attachment.news.eu.nasdaq.com/a505f1b8cb01ed6f2b3fb4988899d9e4c,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1004651,415,Equity Trading by Company and Instrument - First North 2101.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/58/58aa9686947782dbcf06a951017561959f7097a40789d518a79e23b553dc7032.xls,,PASS,2021-02-15 15:28:58,2021-01,5741e523a458e8beefde8b5f5b6a0cd5b0af39f2c3ad53848777db959f408c5f,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
9e19b88e06bc4a79cc554fab6a2c4d4ac3552a558a156978d05a4ae894cb56ba,https://attachment.news.eu.nasdaq.com/ab3b9924f8855fe264d45eba9166fc507,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1008835,422,Equity Trading by Company and Instrument - First North 2102.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/9e/9e19b88e06bc4a79cc554fab6a2c4d4ac3552a558a156978d05a4ae894cb56ba.xls,,PASS,2021-03-09 15:41:28,2021-02,c3575cc804b7ebf5461a02627e68af0c9b0477fcc8dc0e7ddb7ecf4e556f459c,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
9b110b3dab791193437dc414099c4b1414a63fd7ded1d31b908fd10a1c6fefc2,https://attachment.news.eu.nasdaq.com/a2b082286f2af0bc6192a7569622cf61b,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1015932,436,Equity Trading by Company and Instrument - First North 2103.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/9b/9b110b3dab791193437dc414099c4b1414a63fd7ded1d31b908fd10a1c6fefc2.xls,,PASS,2021-04-19 09:38:13,2021-03,97b14e7efd63fea5ac8e8ef31cea171e653714255c03a16ad90a8e08d1089809,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
d68b676124002b8cf5e0ceb05bdbceed14717962a65535e49fa32677f027cd32,https://attachment.news.eu.nasdaq.com/a0d615406b63298e6affe709ac64fd943,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1032362,443,Equity Trading by Company and Instrument - First North 2104.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/d6/d68b676124002b8cf5e0ceb05bdbceed14717962a65535e49fa32677f027cd32.xls,,PASS,2021-05-12 13:07:39,2021-04,54b0f7ca28cae8c4a94faee1c6b3ebf82fb020271ba5f8e6b2e63ade3d54d060,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
dcdcf5d8ee16afdcfa1ed2850c3dc7405af06f986543dc586e81d30345af743c,https://attachment.news.eu.nasdaq.com/a2d98b62060afbd8896d7f8f5e8bd2fc6,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1102045,451,Equity Trading by Company and Instrument - First North 2105.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/dc/dcdcf5d8ee16afdcfa1ed2850c3dc7405af06f986543dc586e81d30345af743c.xls,,PASS,2021-06-11 11:47:06,2021-05,ce9db950a929993bdf58460d99e042cc463ffb4279b164b80c200f69f4ab1179,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
af3259e8ec150f8e1c523120883220c1ccedb188b471c126b5e3a79ebeb676b9,https://attachment.news.eu.nasdaq.com/ab8bf7471c237c39f7cba44c5a982d1cd,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1104954,477,Equity Trading by Company and Instrument - First North 2106.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/af/af3259e8ec150f8e1c523120883220c1ccedb188b471c126b5e3a79ebeb676b9.xls,,PASS,2021-07-01 16:58:54,2021-06,78a5bb47ed5d0006d48a4efb6fecb10a859284c65b4f76eb27334c6f269af47e,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
bf2c2f8dde83b5233cad0af0c9060e5be1742e76ddbde2ee348590635b490705,https://attachment.news.eu.nasdaq.com/a5a330678e2f5feab68372ce6fd5a3744,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1108662,490,Equity Trading by Company and Instrument - First North 2107.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/bf/bf2c2f8dde83b5233cad0af0c9060e5be1742e76ddbde2ee348590635b490705.xls,,PASS,2021-08-02 13:52:10,2021-07,b1106bb15ed4d9c7feb3f2f0684d42efa24bc50244f7f6e110ad1beb95a87980,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
245ec0c75c0af940b0a6d623be4cc22fa1b0dce9b8f353279e397ed69258fd2e,https://attachment.news.eu.nasdaq.com/aad6156eb56ee5023978fea3baf916bfb,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1113110,489,Equity Trading by Company and Instrument - First North 2108.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/24/245ec0c75c0af940b0a6d623be4cc22fa1b0dce9b8f353279e397ed69258fd2e.xls,,PASS,2021-09-01 14:26:26,2021-08,b620b3411a4834278d7778216f77f1d4b1c4aa789995d0370a831e4c9857fc6a,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
628a5caafe3f22146837661e79e78c3af3a1fbb40c08b1a6e14caf5639c94aaf,https://attachment.news.eu.nasdaq.com/aabdeda3b31dc05bb01859540b8da1409,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|location|orderbook code,1117271,494,Equity Trading by Company and Instrument - First North 2109.xls,FIRST_NORTH_MODERN_V1,sheet:First North Trading Details|content:First North,raw/nasdaq_segment/first_north_cns_objects/62/628a5caafe3f22146837661e79e78c3af3a1fbb40c08b1a6e14caf5639c94aaf.xls,,PASS,2021-10-01 10:30:07,2021-09,5cf83c6bba5a7abb6a8e6e8df9f64b01e5429473014042baf77d0c1da80278b3,Contents|First North Trading Details|Company Trading |Company Trading per Exchange|Instrument Trading Details
