key,kind,report_month,values
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-02,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-02,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ACRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,ACRI A/SE0015660014|ACRI B/SE0015660030
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,ALM/SE0000540163|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,BONEH/FI4000260583|BONES/FI4000260583
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,HRNTS/FI4000087861|HRTIS/FI4000087861
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,LOUD/FI4000092523|LOUDN0122/FI4000518204|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-03,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ACRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-04,ACRI A/SE0015660014|ACRI B/SE0015660030
